image_name,car_type,x_1,y_1,x_2,y_2
0ff9e9b49c52cd.jpg,1,0.5022026431718062,0.5678913738019169,0.7951541850220264,0.8642172523961661
103597e5e5f4c7.jpg,1,0.5099009900990099,0.5669856459330144,0.5291529152915292,0.6140350877192983
1cb896f2a1632f.jpg,1,0.5198237885462555,0.5638977635782748,0.8303964757709251,0.8083067092651757
35bc7056ec3f25.jpg,1,0.4906387665198238,0.5990415335463258,0.8623348017621145,0.7603833865814696
398aad9e2ab271.jpg,1,0.4900881057268722,0.5862619808306709,0.7687224669603524,0.5239616613418531
3b53a55b044ac7.jpg,1,0.47194719471947194,0.5845295055821371,0.682068206820682,0.48963317384370014
3ddf47bd40a550.jpg,1,0.4994493392070485,0.6429712460063898,0.7830396475770925,0.560702875399361
4ca168528b4de1.jpg,1,0.4955947136563877,0.5287539936102237,0.8105726872246696,0.8338658146964856
52fea7741bb659.jpg,1,0.5247797356828194,0.6062300319488818,0.8359030837004405,0.6725239616613419
66629c8f8545cf.jpg,1,0.45434543454345433,0.5462519936204147,0.7546754675467546,0.41626794258373206
