image_name,car_type,x_1,y_1,x_2,y_2
0ff9e9b49c52cd.jpg,1,0.7284345047923323,0.3915198237885463,1.1533546325878594,0.5958149779735683
103597e5e5f4c7.jpg,1,0.7392344497607656,0.3910891089108911,0.7671451355661882,0.4235423542354235
1cb896f2a1632f.jpg,1,0.7539936102236422,0.38876651982378857,1.2044728434504792,0.5572687224669604
35bc7056ec3f25.jpg,1,0.7116613418530351,0.4129955947136564,1.2507987220447285,0.5242290748898678
398aad9e2ab271.jpg,1,0.7108626198083067,0.4041850220264317,1.1150159744408945,0.36123348017621143
3b53a55b044ac7.jpg,1,0.6842105263157895,0.40319031903190317,0.988835725677831,0.33773377337733773
3ddf47bd40a550.jpg,1,0.7244408945686901,0.44328193832599116,1.1357827476038338,0.3865638766519824
4ca168528b4de1.jpg,1,0.7188498402555911,0.3645374449339207,1.1757188498402555,0.5748898678414097
52fea7741bb659.jpg,1,0.7611821086261981,0.41795154185022027,1.2124600638977636,0.46365638766519823
66629c8f8545cf.jpg,1,0.6586921850079744,0.3767876787678768,1.0940988835725678,0.2871287128712871
6c299ae6f305e1.jpg,1,0.7212460063897763,0.42841409691629956,1.1645367412140575,0.27312775330396477
6f021db7eeafbe.jpg,1,0.7092651757188498,0.4025330396475771,0.9169329073482428,0.5429515418502202
7dee1114e841d6.jpg,1,0.6980830670926518,0.3843612334801762,1.1469648562300319,0.44493392070484583
7f81c0cea32ce2.jpg,1,0.7380191693290735,0.3865638766519824,1.1853035143769968,0.5837004405286343
9472569c3d7e73.jpg,1,0.6956869009584664,0.3904185022026432,1.011182108626198,0.5209251101321586
95961000e0c99e.jpg,1,0.7156549520766773,0.42455947136563876,1.1405750798722045,0.42400881057268724
9a854cf20f8956.jpg,1,0.6964856230031949,0.42566079295154186,1.1405750798722045,0.40859030837004406
9dfaecad178118.jpg,1,0.722488038277512,0.36523652365236525,1.0940988835725678,0.4004400440044004
9f0fb5ac083aa2.jpg,1,0.7364217252396166,0.361784140969163,1.0798722044728435,0.5583700440528634
a6dd6ac174d71b.jpg,1,0.7164536741214057,0.40969162995594716,1.123003194888179,0.2709251101321586
b5c9d9f56643be.jpg,1,0.7172523961661342,0.41629955947136565,1.194888178913738,0.5044052863436124
b7764c95750104.jpg,1,0.7300319488817891,0.3975770925110132,1.1693290734824282,0.45154185022026433
d352c682a079d5.jpg,1,0.7140575079872205,0.3904185022026432,1.0575079872204474,0.5649779735682819
d56fe6f4e1a466.jpg,1,0.7452076677316294,0.3755506607929515,1.18370607028754,0.4581497797356828
e7844eda6f28d4.jpg,1,0.7539936102236422,0.3783039647577093,1.1757188498402555,0.6024229074889867
ec1144aa7d45ad.jpg,1,0.7452076677316294,0.3606828193832599,1.1869009584664536,0.5297356828193832
f5a199fcbc1e45.jpg,1,0.7531948881789138,0.3683920704845815,1.2028753993610224,0.46806167400881055
f85cd49920dddb.jpg,1,0.7212460063897763,0.3722466960352423,1.1038338658146964,0.5903083700440529
fa0cfe40970e9c.jpg,1,0.6921850079744817,0.35313531353135313,0.8038277511961722,0.44664466446644663
04a4fad005dfc2.jpg,1,0.7324281150159745,0.4157488986784141,1.20926517571885,0.38876651982378857
14cadd80154fb4.jpg,1,0.7252396166134185,0.4008810572687225,1.0447284345047922,0.539647577092511
4028f79fd9406e.jpg,1,0.7156549520766773,0.4080396475770925,1.2619808306709266,0.2852422907488987
45ba751b33722f.jpg,1,0.7300319488817891,0.36784140969163,1.2971246006389776,0.486784140969163
4efbfce6735586.jpg,1,0.7284345047923323,0.41905286343612336,1.207667731629393,0.44823788546255505
4f9562d48e6b94.jpg,1,0.737220447284345,0.43502202643171806,1.218849840255591,0.2775330396475771
53a96381192b85.jpg,1,0.7460063897763578,0.4036343612334802,1.2971246006389776,0.3667400881057269
64ef01a83daabf.jpg,1,0.7324281150159745,0.40583700440528636,1.266773162939297,0.4812775330396476
7057672e6a37d4.jpg,1,0.737220447284345,0.3937224669603524,1.2348242811501597,0.2852422907488987
7ad8b45ab8f866.jpg,1,0.7172523961661342,0.3838105726872247,1.1246006389776357,0.4196035242290749
8266df7be5666c.jpg,1,0.7954545454545454,0.34140969162995594,1.2636363636363637,0.3854625550660793
904eeae91733f2.jpg,1,0.7468051118210862,0.41354625550660795,1.0527156549520766,0.538546255506608
937b966781bdb5.jpg,1,0.7156549520766773,0.3937224669603524,1.2140575079872205,0.28083700440528636
a5d6b8b25a6d89.jpg,1,0.7244408945686901,0.39262114537444937,1.1357827476038338,0.3799559471365639
a704a2cec80d44.jpg,1,0.7260383386581469,0.3727973568281938,0.8993610223642172,0.47687224669603523
a7f2bc8ab3d0d1.jpg,1,0.7563897763578274,0.3849118942731278,0.9664536741214057,0.5561674008810573
b14bbf55a689e8.jpg,1,0.7324281150159745,0.4003303964757709,0.9185303514376997,0.5407488986784141
b6976f66fc3a7e.jpg,1,0.7284345047923323,0.3783039647577093,1.1469648562300319,0.43281938325991187
bf32c8839a807a.jpg,1,0.744408945686901,0.4102422907488987,1.194888178913738,0.4129955947136564
c43604e4e752f9.jpg,1,0.7100638977635783,0.3931718061674009,1.2380191693290734,0.28634361233480177
c50e3671bdf2ea.jpg,1,0.7100638977635783,0.4036343612334802,1.1198083067092652,0.3931718061674009
d4bd21ddb0d303.jpg,1,0.7348242811501597,0.3772026431718062,0.865814696485623,0.5033039647577092
dfb71bdced83a9.jpg,1,0.737220447284345,0.3915198237885463,1.2284345047923322,0.38215859030837
f5c7fe0cc08a3f.jpg,1,0.7228434504792333,0.40308370044052866,1.2156549520766773,0.27973568281938327
077abc3e172150.jpg,1,0.7140575079872205,0.4003303964757709,1.2396166134185302,0.43061674008810574
104a799b652c4d.jpg,1,0.7140575079872205,0.4036343612334802,1.2236421725239617,0.3755506607929515
265475192ee0c2.jpg,1,0.7172523961661342,0.41409691629955947,1.293929712460064,0.30176211453744495
26c544f7c3195f.jpg,1,0.7172523961661342,0.3986784140969163,1.2492012779552715,0.3898678414096916
28f416f7236fac.jpg,1,0.7244408945686901,0.4129955947136564,1.2763578274760383,0.29515418502202645
358e1af6796016.jpg,1,0.737220447284345,0.40308370044052866,1.1421725239616614,0.3876651982378855
414964613ab6ff.jpg,1,0.7188498402555911,0.3816079295154185,0.9265175718849841,0.5473568281938326
4a7721d13fc9c6.jpg,1,0.7252396166134185,0.4091409691629956,1.220447284345048,0.28744493392070486
564255831610c2.jpg,1,0.7172523961661342,0.42070484581497797,1.1661341853035143,0.3898678414096916
66a6439f1346e4.jpg,1,0.7268370607028753,0.41134361233480177,0.6869009584664537,0.40859030837004406
81b2682dfb6905.jpg,1,0.7180511182108626,0.3854625550660793,1.3274760383386581,0.30616740088105726
8488baf2ac8fbf.jpg,1,0.7356230031948882,0.3656387665198238,1.2124600638977636,0.3964757709251101
863d285d4dca71.jpg,1,0.7164536741214057,0.4003303964757709,0.9728434504792333,0.5165198237885462
87b544d930f580.jpg,1,0.7156549520766773,0.3738986784140969,1.134185303514377,0.4196035242290749
87f73030f4b95e.jpg,1,0.7268370607028753,0.3970264317180617,1.2587859424920127,0.39537444933920707
8c4156df492cb9.jpg,1,0.7188498402555911,0.41244493392070486,1.268370607028754,0.28744493392070486
94cb3f86330143.jpg,1,0.7308306709265175,0.41740088105726875,0.7619808306709265,0.3986784140969163
a2af5a9c04f682.jpg,1,0.7436102236421726,0.41905286343612336,0.8769968051118211,0.5165198237885462
ba5074ccd06f06.jpg,1,0.7204472843450479,0.4063876651982379,1.2587859424920127,0.43171806167400884
bfc4d95723569a.jpg,1,0.7212460063897763,0.4003303964757709,1.2412140575079873,0.40198237885462557
c1eadbe7e122ce.jpg,1,0.7412140575079872,0.3915198237885463,0.8498402555910544,0.41740088105726875
c6ebf33069f9cf.jpg,1,0.7236421725239617,0.39922907488986786,1.1437699680511182,0.4196035242290749
c84a9c72575707.jpg,1,0.7212460063897763,0.3849118942731278,1.3146964856230032,0.30286343612334804
c8d53f5109eb50.jpg,1,0.7268370607028753,0.4102422907488987,0.8977635782747604,0.4592511013215859
